levelId,code,levelType,playMode,passed,simulatorError,attempt,seed,state,shotLimit,shotsFired,clearRemainingShots,timeLimitSeconds,remainingTimeSeconds,score,boardCells,sourceName,errorMessage
251,L251_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,2,713483036,won_settlement_pending,26,22,4,,,15243,0,levels_pack_201_300.json#level_251,
252,L252_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,977610546,won_settlement_pending,22,21,1,,,31479,0,levels_pack_201_300.json#level_252,
253,L253_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,3624775395,won_settlement_pending,35,12,23,,,13911,0,levels_pack_201_300.json#level_253,
254,L254_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,2,4058517001,out_of_shots_add_ball_prompt,30,30,0,,,15972,10,levels_pack_201_300.json#level_254,
255,L255_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,496818753,won_settlement_pending,24,11,13,,,14254,0,levels_pack_201_300.json#level_255,
256,L256_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,2,1033568919,out_of_shots_add_ball_prompt,23,23,0,,,16317,11,levels_pack_201_300.json#level_256,
257,L257_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,1366280127,won_settlement_pending,34,27,7,,,11567,2,levels_pack_201_300.json#level_257,
258,L258_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,2,2030704629,lost_objective,32,32,0,,,6627,2,levels_pack_201_300.json#level_258,
259,L259_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,2,415411588,won_settlement_pending,19,12,7,,,13785,4,levels_pack_201_300.json#level_259,
260,L260_BLAST_CHAIN_ROUTES,special_floating_island,timed_infinite_shots,true,false,1,881425098,won,,17,,90,52.3,17455,4,levels_pack_201_300.json#level_260,
261,L261_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,2,1148035810,out_of_shots_add_ball_prompt,19,19,0,,,4705,59,levels_pack_201_300.json#level_261,
262,L262_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,2,3861133489,won_settlement_pending,28,22,6,,,16286,0,levels_pack_201_300.json#level_262,
263,L263_TRAPPED_SPRITE_RESCUE,trapped_sprite_rescue,shot_limited,false,true,1,237038041,simulator_error,40,4,36,,,335,90,levels_pack_201_300.json#level_263,Trapped sprite rescue bubble impact requires an attachment cell.
264,L264_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,2917897094,won_settlement_pending,34,25,9,,,16005,2,levels_pack_201_300.json#level_264,
265,L265_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,1135744311,won_settlement_pending,25,16,9,,,25496,0,levels_pack_201_300.json#level_265,
266,L266_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,2,1866908285,out_of_shots_add_ball_prompt,19,19,0,,,22837,23,levels_pack_201_300.json#level_266,
267,L267_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,2,154753036,won_settlement_pending,35,30,5,,,16875,2,levels_pack_201_300.json#level_267,
268,L268_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,2,2834421467,lost_objective,34,20,14,,,6686,2,levels_pack_201_300.json#level_268,
269,L269_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,3298046963,out_of_shots_add_ball_prompt,23,23,0,,,3094,65,levels_pack_201_300.json#level_269,
270,L270_BLAST_CHAIN_ROUTES,special_floating_island,timed_infinite_shots,true,false,1,1516025248,won,,19,,90,53.45,16956,4,levels_pack_201_300.json#level_270,
271,L271_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,4167515985,won_settlement_pending,18,13,5,,,21125,0,levels_pack_201_300.json#level_271,
272,L272_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,2653921566,won_settlement_pending,33,9,24,,,24882,0,levels_pack_201_300.json#level_272,
273,L273_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,1039542479,won_settlement_pending,35,34,1,,,8902,0,levels_pack_201_300.json#level_273,
274,L274_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,3552498300,out_of_shots_add_ball_prompt,23,23,0,,,14986,41,levels_pack_201_300.json#level_274,
275,L275_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,1900631085,won_settlement_pending,35,23,12,,,24592,0,levels_pack_201_300.json#level_275,
276,L276_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,2,2569896259,out_of_shots_add_ball_prompt,35,35,0,,,6214,17,levels_pack_201_300.json#level_276,
277,L277_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,2,954474258,out_of_shots_add_ball_prompt,20,20,0,,,7484,26,levels_pack_201_300.json#level_277,
278,L278_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,2,3671889313,won_settlement_pending,25,11,14,,,15554,2,levels_pack_201_300.json#level_278,
279,L279_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,3937104617,out_of_shots_add_ball_prompt,23,23,0,,,5615,34,levels_pack_201_300.json#level_279,
280,L280_BLAST_CHAIN_ROUTES,special_floating_island,timed_infinite_shots,true,false,1,2289300630,won,,41,,90,6.65,11647,4,levels_pack_201_300.json#level_280,
